Timestamp,Longitude,Latitude,Operatorname,Operator,Cellname,Node,CellID,LAC,NetworkTech,Level,Qual,SNR,CQI,LTERSSI,ARFCN,PSC,Altitude,Distance,TA,BAND,SourceFile
2025.07.18_22.34.24,-17.439002,14.660683,Yas,60802,5,16303,43,3G,-69,-10.0,,,,3060,235,67,-1.0,,,,Yas_log.txt
2025.07.18_22.34.25,-17.439002,14.660683,Yas,60802,5,16303,43,3G,-69,-10.0,,,,3060,235,67,-1.0,,,,Yas_log.txt
2025.07.18_22.34.28,-17.439002,14.660683,Yas,60802,5,16303,43,3G,-69,-10.0,,,,3060,235,67,-1.0,,,,Yas_log.txt
2025.07.18_22.34.35,-17.439002,14.660683,Yas,60802,1630,12,701,4G,-85,-16.0,0.0,,-69.0,6400,419,67,-1.0,,,,Yas_log.txt
2025.07.18_22.34.36,-17.439002,14.660683,Yas,60802,1630,12,701,4G,-85,-16.0,0.0,,-69.0,6400,419,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.37,-17.439002,14.660683,Yas,60802,1630,11,701,4G,-76,-7.0,0.0,,-69.0,6400,411,67,-1.0,,,,Yas_log.txt
2025.07.18_22.34.38,-17.439002,14.660683,Yas,60802,1630,11,701,4G,-76,-7.0,0.0,,-69.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.38,-17.439002,14.660683,Yas,60802,1630,11,701,4G,-76,-7.0,0.0,,-69.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.39,-17.439002,14.660683,Yas,60802,1630,11,701,4G,-76,-6.0,0.0,,-69.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.40,-17.439002,14.660683,Yas,60802,1630,11,701,4G,-76,-6.0,0.0,,-73.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.40,-17.439002,14.660683,Yas,60802,1630,11,701,4G,-76,-6.0,0.0,,-73.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.41,-17.439002,14.660683,Yas,60802,1630,11,701,4G,-80,-8.0,0.0,,-73.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.42,-17.439002,14.660683,Yas,60802,1630,11,701,4G,-80,-8.0,0.0,,-73.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.43,-17.439002,14.660683,Yas,60802,1630,11,701,4G,-77,-7.0,0.0,,-71.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.44,-17.439002,14.660683,Yas,60802,1630,11,701,4G,-77,-7.0,0.0,,-71.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.45,-17.439002,14.660683,Yas,60802,1630,11,701,4G,-76,-6.0,0.0,,-71.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.45,-17.438955,14.660763,Yas,60802,1630,11,701,4G,-76,-6.0,0.0,,-71.0,6400,411,69,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.46,-17.438955,14.660763,Yas,60802,1630,11,701,4G,-76,-6.0,0.0,,-71.0,6400,411,69,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.47,-17.438955,14.660763,Yas,60802,1630,11,701,4G,-76,-7.0,0.0,,-71.0,6400,411,69,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.48,-17.438955,14.660763,Yas,60802,1630,11,701,4G,-76,-7.0,0.0,,-71.0,6400,411,69,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.49,-17.438955,14.660763,Yas,60802,1630,11,701,4G,-76,-6.0,0.0,,-71.0,6400,411,69,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.50,-17.438955,14.660763,Yas,60802,1630,11,701,4G,-76,-6.0,0.0,,-71.0,6400,411,69,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.50,-17.438955,14.660763,Yas,60802,1630,11,701,4G,-76,-6.0,0.0,,-71.0,6400,411,69,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.51,-17.438955,14.660763,Yas,60802,1630,11,701,4G,-73,-6.0,0.0,,-67.0,6400,411,69,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.52,-17.438955,14.660763,Yas,60802,1630,11,701,4G,-73,-6.0,0.0,,-67.0,6400,411,69,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.53,-17.438955,14.660763,Yas,60802,1630,11,701,4G,-80,-6.0,0.0,,-67.0,6400,411,69,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.53,-17.438955,14.660763,Yas,60802,1630,11,701,4G,-80,-6.0,0.0,,-71.0,6400,411,69,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.54,-17.438955,14.660763,Yas,60802,1630,11,701,4G,-80,-6.0,0.0,,-71.0,6400,411,69,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.55,-17.438955,14.660763,Yas,60802,1630,11,701,4G,-78,-6.0,0.0,,-71.0,6400,411,69,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.56,-17.438955,14.660763,Yas,60802,1630,11,701,4G,-78,-6.0,0.0,,-71.0,6400,411,69,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.57,-17.438955,14.660763,Yas,60802,1630,11,701,4G,-77,-6.0,0.0,,-71.0,6400,411,69,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.58,-17.438955,14.660763,Yas,60802,1630,11,701,4G,-77,-6.0,0.0,,-71.0,6400,411,69,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.58,-17.438917,14.660852,Yas,60802,1630,11,701,4G,-77,-6.0,0.0,,-71.0,6400,411,68,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.34.59,-17.438917,14.660852,Yas,60802,1630,11,701,4G,-77,-6.0,0.0,,-71.0,6400,411,68,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.35.00,-17.438917,14.660852,Yas,60802,1630,11,701,4G,-77,-6.0,0.0,,-71.0,6400,411,68,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.35.01,-17.438917,14.660852,Yas,60802,1630,11,701,4G,-80,-6.0,0.0,,-73.0,6400,411,68,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.35.02,-17.438917,14.660852,Yas,60802,1630,11,701,4G,-80,-6.0,0.0,,-71.0,6400,411,68,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.35.03,-17.438917,14.660852,Yas,60802,1630,11,701,4G,-82,-6.0,0.0,,-75.0,6400,411,68,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.35.03,-17.438917,14.660852,Yas,60802,1630,11,701,4G,-82,-6.0,0.0,,-75.0,6400,411,68,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.35.03,-17.438917,14.660852,Yas,60802,1630,11,701,4G,-82,-6.0,0.0,,-75.0,6400,411,68,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.35.06,-17.438917,14.660852,Yas,60802,1630,11,701,4G,-80,-7.0,0.0,,-75.0,6400,411,68,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.35.14,-17.438845,14.660915,Yas,60802,1630,11,701,4G,-76,-6.0,0.0,,-71.0,6400,411,71,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.35.16,-17.438845,14.660915,Yas,60802,1630,11,701,4G,-76,-6.0,0.0,,-71.0,6400,411,71,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.35.19,-17.438845,14.660915,Yas,60802,0,0,2G,-113,,,,,0.0,0,71,-1,,,,,Yas_log.txt
2025.07.18_22.35.21,-17.438845,14.660915,Yas,60802,1630,11,701,4G,-78,-6.0,0.0,,-71.0,6400,411,71,-1.0,,,,Yas_log.txt
2025.07.18_22.35.22,-17.438797,14.660998,Yas,60802,1630,11,701,4G,-78,-6.0,0.0,,-71.0,6400,411,74,-1.0,3.0,L20,,Yas_log.txt
2025.07.18_22.35.30,-17.438797,14.660998,Yas,60802,1630,11,701,4G,-77,-6.0,0.0,,-71.0,6400,411,74,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.35.32,-17.438772,14.661095,Yas,60802,1630,11,701,4G,-79,-6.0,0.0,,-75.0,6400,411,77,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.35.35,-17.438772,14.661095,Yas,60802,1630,11,701,4G,-77,-7.0,0.0,,-75.0,6400,411,77,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.35.37,-17.438772,14.661095,Yas,60802,0,0,0,3G,-113,-9.0,,,,0,0,77,-1.0,,,,Yas_log.txt
2025.07.18_22.35.37,-17.438772,14.661095,Yas,60802,0,0,0,3G,-113,-9.0,,,,0,0,77,-1.0,,,,Yas_log.txt
2025.07.18_22.35.38,-17.438772,14.661095,Yas,60802,0,0,2G,-113,,,,,0.0,0,77,-1,0.0,,,,Yas_log.txt
2025.07.18_22.35.43,-17.438772,14.661095,Yas,60802,5,16302,43,2G,-69,,,,,3060,227,77,-1.0,,,,Yas_log.txt
2025.07.18_22.35.43,-17.438752,14.661192,Yas,60802,5,16302,43,2G,-69,,,,,3060,227,76,-1.0,,,,Yas_log.txt
2025.07.18_22.35.44,-17.438752,14.661192,Yas,60802,5,16302,43,3G,-69,-8.0,,,,3060,227,76,-1.0,,,,Yas_log.txt
2025.07.18_22.35.52,-17.438752,14.661192,Yas,60802,5,16302,43,3G,-69,-8.0,,,,3060,227,76,-1.0,,,,Yas_log.txt
2025.07.18_22.35.53,-17.438682,14.661262,Yas,60802,5,16302,43,3G,-69,-8.0,,,,3060,227,76,-1.0,,,,Yas_log.txt
2025.07.18_22.36.02,-17.438682,14.661262,Yas,60802,5,16302,43,3G,-65,-6.0,,,,3060,227,76,-1.0,,,,Yas_log.txt
2025.07.18_22.36.12,-17.438682,14.661262,Yas,60802,5,16302,43,3G,-55,-4.0,,,,3060,227,76,-1.0,,,,Yas_log.txt
2025.07.18_22.36.20,-17.438682,14.661262,Yas,60802,5,16302,43,3G,-51,-4.0,,,,3060,227,76,-1.0,,,,Yas_log.txt
2025.07.18_22.36.22,-17.438682,14.661262,Yas,60802,5,16302,43,3G,-51,-4.0,,,,3060,227,76,-1.0,,,,Yas_log.txt
2025.07.18_22.36.32,-17.438682,14.661262,Yas,60802,5,16302,43,3G,-57,-3.0,,,,3060,227,76,-1.0,,,,Yas_log.txt
2025.07.18_22.36.42,-17.438682,14.661262,Yas,60802,5,16302,43,3G,-73,-8.0,,,,3060,227,76,-1.0,,,,Yas_log.txt
2025.07.18_22.36.46,-17.438682,14.661262,Yas,60802,5,16302,43,3G,-59,-3.0,,,,3060,227,76,-1.0,,,,Yas_log.txt
2025.07.18_22.36.46,-17.438682,14.661262,Yas,60802,0,0,0,2G,-113,,,,,0,0,76,-1.0,,,,Yas_log.txt
2025.07.18_22.36.48,-17.438682,14.661262,Yas,60802,1630,11,701,4G,-73,-8.0,0.0,,-65.0,6400,411,76,-1.0,,,,Yas_log.txt
2025.07.18_22.36.53,-17.438682,14.661262,Yas,60802,1630,11,701,4G,-71,-9.0,0.0,,-67.0,6400,411,76,-1.0,,,,Yas_log.txt
2025.07.18_22.36.53,-17.438682,14.661262,Yas,60802,1630,11,701,4G,-71,-9.0,0.0,,-67.0,6400,411,76,-1.0,,,,Yas_log.txt
2025.07.18_22.36.54,-17.438682,14.661262,Yas,60802,1630,11,701,4G,-72,-7.0,0.0,,-67.0,6400,411,76,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.36.55,-17.438682,14.661262,Yas,60802,1630,11,701,4G,-72,-7.0,0.0,,-63.0,6400,411,76,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.36.55,-17.438682,14.661262,Yas,60802,1630,11,701,4G,-72,-7.0,0.0,,-63.0,6400,411,76,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.36.56,-17.438682,14.661262,Yas,60802,1630,11,701,4G,-76,-7.0,0.0,,-71.0,6400,411,76,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.36.57,-17.438682,14.661262,Yas,60802,1630,11,701,4G,-76,-7.0,0.0,,-71.0,6400,411,76,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.36.57,-17.438682,14.661262,Yas,60802,1630,11,701,4G,-76,-7.0,0.0,,-71.0,6400,411,76,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.36.58,-17.438682,14.661262,Yas,60802,1630,11,701,4G,-76,-7.0,0.0,,-67.0,6400,411,76,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.36.59,-17.438682,14.661262,Yas,60802,1630,11,701,4G,-76,-7.0,0.0,,-67.0,6400,411,76,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.00,-17.438682,14.661262,Yas,60802,1630,11,701,4G,-71,-7.0,0.0,,-67.0,6400,411,76,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.01,-17.438773,14.661283,Yas,60802,1630,11,701,4G,-71,-7.0,0.0,,-57.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.01,-17.438773,14.661283,Yas,60802,1630,11,701,4G,-71,-7.0,0.0,,-57.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.02,-17.438773,14.661283,Yas,60802,1630,11,701,4G,-68,-7.0,0.0,,-57.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.03,-17.438773,14.661283,Yas,60802,1630,11,701,4G,-68,-7.0,0.0,,-65.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.04,-17.438773,14.661283,Yas,60802,1630,11,701,4G,-71,-7.0,0.0,,-65.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.05,-17.438773,14.661283,Yas,60802,1630,11,701,4G,-71,-7.0,0.0,,-67.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.06,-17.438773,14.661283,Yas,60802,1630,11,701,4G,-71,-7.0,0.0,,-67.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.07,-17.438773,14.661283,Yas,60802,1630,11,701,4G,-71,-7.0,0.0,,-67.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.07,-17.438773,14.661283,Yas,60802,1630,11,701,4G,-71,-7.0,0.0,,-67.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.08,-17.438872,14.661293,Yas,60802,1630,11,701,4G,-71,-7.0,0.0,,-63.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.08,-17.438872,14.661293,Yas,60802,1630,11,701,4G,-70,-7.0,0.0,,-63.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.09,-17.438872,14.661293,Yas,60802,1630,11,701,4G,-70,-7.0,0.0,,-63.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.10,-17.438872,14.661293,Yas,60802,1630,11,701,4G,-72,-7.0,0.0,,-65.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.10,-17.438872,14.661293,Yas,60802,1630,11,701,4G,-72,-7.0,0.0,,-65.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.11,-17.438872,14.661293,Yas,60802,1630,11,701,4G,-72,-7.0,0.0,,-65.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.12,-17.438872,14.661293,Yas,60802,1630,11,701,4G,-68,-7.0,0.0,,-65.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.13,-17.438872,14.661293,Yas,60802,1630,11,701,4G,-68,-7.0,0.0,,-63.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.14,-17.438872,14.661293,Yas,60802,1630,11,701,4G,-75,-8.0,0.0,,-63.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.15,-17.438872,14.661293,Yas,60802,1630,11,701,4G,-75,-8.0,0.0,,-69.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.16,-17.438957,14.66134,Yas,60802,1630,11,701,4G,-75,-8.0,0.0,,-69.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.16,-17.438957,14.66134,Yas,60802,1630,11,701,4G,-73,-7.0,0.0,,-69.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.17,-17.438957,14.66134,Yas,60802,1630,11,701,4G,-73,-7.0,0.0,,-69.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.18,-17.438957,14.66134,Yas,60802,1630,11,701,4G,-71,-7.0,0.0,,-69.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.19,-17.438957,14.66134,Yas,60802,1630,11,701,4G,-71,-7.0,0.0,,-69.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.20,-17.438957,14.66134,Yas,60802,1630,11,701,4G,-72,-7.0,0.0,,-65.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.20,-17.438957,14.66134,Yas,60802,1630,11,701,4G,-72,-7.0,0.0,,-65.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.20,-17.438957,14.66134,Yas,60802,1630,11,701,4G,-72,-7.0,0.0,,-65.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.26,-17.439012,14.661415,Yas,60802,1630,11,701,4G,-73,-7.0,0.0,,-67.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.27,-17.439012,14.661415,Yas,60802,1630,11,701,4G,-71,-8.0,0.0,,-67.0,6400,411,67,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.30,-17.439012,14.661415,Yas,60802,0,0,2G,-113,,,,,0.0,0,67,-1,,,,,Yas_log.txt
2025.07.18_22.37.32,-17.439012,14.661415,Yas,60802,1630,11,701,4G,-69,-7.0,0.0,,-61.0,6400,411,67,-1.0,,,,Yas_log.txt
2025.07.18_22.37.33,-17.439083,14.66148,Yas,60802,1630,11,701,4G,-69,-7.0,0.0,,-61.0,6400,411,70,-1.0,,,,Yas_log.txt
2025.07.18_22.37.42,-17.439083,14.66148,Yas,60802,1630,11,701,4G,-68,-8.0,0.0,,-61.0,6400,411,70,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.43,-17.439165,14.661533,Yas,60802,1630,11,701,4G,-71,-9.0,0.0,,-61.0,6400,411,66,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.37.51,-17.439243,14.661588,Yas,60802,1630,11,701,4G,-74,-7.0,0.0,,-63.0,6400,411,65,-1.0,1.0,L20,,Yas_log.txt
2025.07.18_22.37.52,-17.439243,14.661588,Yas,60802,1630,11,701,4G,-74,-7.0,0.0,,-63.0,6400,411,65,-1.0,1.0,L20,,Yas_log.txt
2025.07.18_22.37.53,-17.439243,14.661588,Yas,60802,1630,11,701,4G,-74,-7.0,0.0,,-63.0,6400,411,65,-1.0,1.0,L20,,Yas_log.txt
2025.07.18_22.37.55,-17.439243,14.661588,Yas,60802,6,24075,701,3G,-113,-3.0,,,,6400,411,65,-1.0,1.0,,,Yas_log.txt
2025.07.18_22.37.55,-17.439243,14.661588,Yas,60802,0,0,0,3G,-113,-3.0,,,,0,0,65,-1.0,,,,Yas_log.txt
2025.07.18_22.37.55,-17.439243,14.661588,Yas,60802,0,0,0,3G,-113,-3.0,,,,0,0,65,-1.0,,,,Yas_log.txt
2025.07.18_22.37.56,-17.439243,14.661588,Yas,60802,0,0,2G,-113,,,,,0.0,0,65,-1,0.0,,,,Yas_log.txt
2025.07.18_22.37.59,-17.439243,14.661588,Yas,60802,5,16302,43,2G,-59,,,,,3060,227,65,-1.0,,,,Yas_log.txt
2025.07.18_22.38.00,-17.439333,14.661633,Yas,60802,5,16302,43,2G,-59,,,,,3060,227,62,-1.0,,,,Yas_log.txt
2025.07.18_22.38.01,-17.439333,14.661633,Yas,60802,5,16302,43,3G,-59,-4.0,,,,3060,227,62,-1.0,,,,Yas_log.txt
2025.07.18_22.38.08,-17.43939,14.661705,Yas,60802,5,16302,43,3G,-63,-6.0,,,,3060,227,64,-1.0,,,,Yas_log.txt
2025.07.18_22.38.09,-17.43939,14.661705,Yas,60802,5,16302,43,3G,-63,-6.0,,,,3060,227,64,-1.0,,,,Yas_log.txt
2025.07.18_22.38.16,-17.439468,14.661763,Yas,60802,5,16302,43,3G,-65,-5.0,,,,3060,227,62,-1.0,,,,Yas_log.txt
2025.07.18_22.38.19,-17.439468,14.661763,Yas,60802,5,16302,43,3G,-65,-5.0,,,,3060,227,62,-1.0,,,,Yas_log.txt
2025.07.18_22.38.24,-17.439535,14.661833,Yas,60802,5,16302,43,3G,-65,-6.0,,,,3060,227,59,-1.0,,,,Yas_log.txt
2025.07.18_22.38.29,-17.439535,14.661833,Yas,60802,5,16302,43,3G,-63,-6.0,,,,3060,227,59,-1.0,,,,Yas_log.txt
2025.07.18_22.38.33,-17.439587,14.661912,Yas,60802,5,16302,43,3G,-65,-5.0,,,,3060,227,57,-1.0,,,,Yas_log.txt
2025.07.18_22.38.38,-17.439587,14.661912,Yas,60802,5,16302,43,3G,-67,-9.0,,,,3060,227,57,-1.0,,,,Yas_log.txt
2025.07.18_22.38.39,-17.439587,14.661912,Yas,60802,5,16302,43,3G,-67,-9.0,,,,3060,227,57,-1.0,,,,Yas_log.txt
2025.07.18_22.38.49,-17.439587,14.661912,Yas,60802,5,16302,43,3G,-59,-3.0,,,,3060,227,57,-1.0,,,,Yas_log.txt
2025.07.18_22.38.59,-17.439587,14.661912,Yas,60802,5,16302,43,3G,-61,-5.0,,,,3060,227,57,-1.0,,,,Yas_log.txt
2025.07.18_22.39.03,-17.439587,14.661912,Yas,60802,5,16302,43,3G,-59,-4.0,,,,3060,227,57,-1.0,,,,Yas_log.txt
2025.07.18_22.39.05,-17.439587,14.661912,Yas,60802,0,0,2G,-113,,,,,0.0,0,57,-1,,,,,Yas_log.txt
2025.07.18_22.39.07,-17.439587,14.661912,Yas,60802,1630,11,701,4G,-71,-8.0,0.0,,-63.0,6400,411,57,-1.0,,,,Yas_log.txt
2025.07.18_22.39.11,-17.439587,14.661912,Yas,60802,1630,11,701,4G,-71,-8.0,0.0,,-63.0,6400,411,57,-1.0,,,,Yas_log.txt
2025.07.18_22.39.11,-17.439587,14.661912,Yas,60802,0,0,2G,-113,,,,,0.0,0,57,-1,,,,,Yas_log.txt
2025.07.18_22.39.12,-17.439587,14.661912,Yas,60802,0,0,2G,-113,,,,,0.0,0,57,-1,0.0,,,,Yas_log.txt
2025.07.18_22.39.13,-17.439587,14.661912,Yas,60802,1630,11,701,4G,-74,-8.0,0.0,,-65.0,6400,411,57,-1.0,,,,Yas_log.txt
2025.07.18_22.39.13,-17.439587,14.661912,Yas,60802,1630,11,701,4G,-74,-8.0,0.0,,-65.0,6400,411,57,-1.0,,,,Yas_log.txt
2025.07.18_22.39.14,-17.439587,14.661912,Yas,60802,1630,11,701,4G,-74,-8.0,0.0,,-65.0,6400,411,57,-1.0,1.0,L20,,Yas_log.txt
2025.07.18_22.39.15,-17.439587,14.661912,Yas,60802,1630,11,701,4G,-73,-8.0,0.0,,-65.0,6400,411,57,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.39.15,-17.439587,14.661912,Yas,60802,1630,11,701,4G,-73,-8.0,0.0,,-65.0,6400,411,57,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.39.16,-17.439587,14.661912,Yas,60802,1630,11,701,4G,-73,-8.0,0.0,,-65.0,6400,411,57,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.39.17,-17.439587,14.661912,Yas,60802,1630,11,701,4G,-74,-7.0,0.0,,-65.0,6400,411,57,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.39.18,-17.439587,14.661912,Yas,60802,1630,11,701,4G,-76,-10.0,0.0,,-61.0,6400,411,57,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.39.19,-17.439587,14.661912,Yas,60802,1032,12,701,4G,-70,-7.0,0.0,,-61.0,6400,458,57,-1.0,,,,Yas_log.txt
2025.07.18_22.39.20,-17.439587,14.661912,Yas,60802,1032,12,701,4G,-70,-7.0,0.0,,-65.0,6400,458,57,-1.0,5.0,L20,,Yas_log.txt
2025.07.18_22.39.21,-17.439587,14.661912,Yas,60802,1032,12,701,4G,-75,-8.0,0.0,,-65.0,6400,458,57,-1.0,5.0,L20,,Yas_log.txt
2025.07.18_22.39.22,-17.439587,14.661912,Yas,60802,1032,12,701,4G,-75,-8.0,0.0,,-67.0,6400,458,57,-1.0,5.0,L20,,Yas_log.txt
2025.07.18_22.39.23,-17.439587,14.661912,Yas,60802,1032,12,701,4G,-78,-10.0,0.0,,-67.0,6400,458,57,-1.0,5.0,L20,,Yas_log.txt
2025.07.18_22.39.24,-17.439587,14.661912,Yas,60802,1032,12,701,4G,-78,-10.0,0.0,,-67.0,6400,458,57,-1.0,5.0,L20,,Yas_log.txt
2025.07.18_22.39.24,-17.439622,14.661998,Yas,60802,1032,12,701,4G,-78,-10.0,0.0,,-69.0,6400,458,60,-1.0,5.0,L20,,Yas_log.txt
2025.07.18_22.39.25,-17.439622,14.661998,Yas,60802,1032,12,701,4G,-77,-9.0,0.0,,-69.0,6400,458,60,-1.0,5.0,L20,,Yas_log.txt
2025.07.18_22.39.25,-17.439622,14.661998,Yas,60802,1032,12,701,4G,-77,-9.0,0.0,,-69.0,6400,458,60,-1.0,5.0,L20,,Yas_log.txt
2025.07.18_22.39.26,-17.439622,14.661998,Yas,60802,1032,12,701,4G,-77,-9.0,0.0,,-69.0,6400,458,60,-1.0,5.0,L20,,Yas_log.txt
2025.07.18_22.39.27,-17.439622,14.661998,Yas,60802,1032,12,701,4G,-77,-10.0,0.0,,-67.0,6400,458,60,-1.0,5.0,L20,,Yas_log.txt
2025.07.18_22.39.28,-17.439622,14.661998,Yas,60802,1032,12,701,4G,-77,-10.0,0.0,,-67.0,6400,458,60,-1.0,5.0,L20,,Yas_log.txt
2025.07.18_22.39.28,-17.439622,14.661998,Yas,60802,1032,12,701,4G,-77,-10.0,0.0,,-67.0,6400,458,60,-1.0,5.0,L20,,Yas_log.txt
2025.07.18_22.39.29,-17.439622,14.661998,Yas,60802,1630,11,701,4G,-75,-8.0,0.0,,-67.0,6400,411,60,-1.0,,,,Yas_log.txt
2025.07.18_22.39.30,-17.439622,14.661998,Yas,60802,1630,11,701,4G,-75,-8.0,0.0,,-67.0,6400,411,60,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.39.31,-17.439622,14.661998,Yas,60802,1630,11,701,4G,-75,-8.0,0.0,,-67.0,6400,411,60,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.39.32,-17.439622,14.661998,Yas,60802,1630,11,701,4G,-75,-8.0,0.0,,-67.0,6400,411,60,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.39.33,-17.439622,14.661998,Yas,60802,1630,11,701,4G,-77,-8.0,0.0,,-71.0,6400,411,60,-1.0,2.0,L20,,Yas_log.txt
2025.07.18_22.39.34,-17.439622,14.661998,Yas,60802,1630,11,701,4G,-77,-8.0,0.0,,-71.0,6400,411,60,-1.0,2.0,L20,,Yas_log.txt
