Timestamp,Longitude,Latitude,Operatorname,Operator,Cellname,Node,CellID,LAC,NetworkTech,Level,Qual,SNR,CQI,LTERSSI,ARFCN,PSC,Altitude,Distance,TA,BAND,SourceFile
2025.07.18_22.32.39,-17.43934,14.659907,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,74,-1,,,,Orange_log.txt
2025.07.18_22.32.40,-17.43934,14.659907,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,74,-1,,,,Orange_log.txt
2025.07.18_22.32.41,-17.43934,14.659907,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,74,-1,,,,Orange_log.txt
2025.07.18_22.32.42,-17.43934,14.659907,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,74,-1,,,,Orange_log.txt
2025.07.18_22.32.43,-17.43934,14.659907,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,74,-1,,,,Orange_log.txt
2025.07.18_22.32.44,-17.439428,14.65996,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,73,-1,,,,Orange_log.txt
2025.07.18_22.32.44,-17.439428,14.65996,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,73,-1,,,,Orange_log.txt
2025.07.18_22.32.45,-17.439428,14.65996,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,73,-1,,,,Orange_log.txt
2025.07.18_22.32.45,-17.439428,14.65996,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,73,-1,,,,Orange_log.txt
2025.07.18_22.32.46,-17.439428,14.65996,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,73,-1,,,,Orange_log.txt
2025.07.18_22.32.47,-17.439428,14.65996,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,73,-1,,,,Orange_log.txt
2025.07.18_22.32.47,-17.439428,14.65996,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,73,-1,,,,Orange_log.txt
2025.07.18_22.32.48,-17.439428,14.65996,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,73,-1,,,,Orange_log.txt
2025.07.18_22.32.49,-17.439428,14.65996,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,73,-1,,,,Orange_log.txt
2025.07.18_22.32.50,-17.439428,14.65996,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,73,-1,,,,Orange_log.txt
2025.07.18_22.32.51,-17.439422,14.660057,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,72,-1,,,,Orange_log.txt
2025.07.18_22.32.51,-17.439422,14.660057,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,72,-1,,,,Orange_log.txt
2025.07.18_22.32.52,-17.439422,14.660057,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,72,-1,,,,Orange_log.txt
2025.07.18_22.32.53,-17.439422,14.660057,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,72,-1,,,,Orange_log.txt
2025.07.18_22.32.54,-17.439422,14.660057,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,72,-1,,,,Orange_log.txt
2025.07.18_22.32.55,-17.439422,14.660057,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,72,-1,,,,Orange_log.txt
2025.07.18_22.32.56,-17.439422,14.660057,Orange,60801,8,6,9000,3G,-24,,,,,10737,379,72,-1,,,,Orange_log.txt
2025.07.18_22.32.56,-17.439422,14.660057,Orange,60801,8,3025,9000,3G,-24,,,,,10737,271,72,-1,,,,Orange_log.txt
2025.07.18_22.32.57,-17.439422,14.660057,Orange,60801,22,2,7000,4G,-164,,0.0,,-113.0,1464,475,72,-1,,,,Orange_log.txt
2025.07.18_22.32.57,-17.439422,14.660057,Orange,60801,22,2,7000,4G,-164,,0.0,,-113.0,1464,475,72,-1,,,,Orange_log.txt
2025.07.18_22.32.58,-17.439422,14.660057,Orange,60801,22,2,7000,4G,-164,,0.0,,-113.0,1464,475,72,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.32.59,-17.439422,14.660057,Orange,60801,1429,14,9500,4G,-115,-17.0,0.0,,-97.0,2850,416,72,-1,,,,Orange_log.txt
2025.07.18_22.33.00,-17.439422,14.660057,Orange,60801,1429,14,9500,4G,-115,-17.0,0.0,,-97.0,2850,416,72,-1,0.0,L7,,Orange_log.txt
2025.07.18_22.33.00,-17.439422,14.660057,Orange,60801,1429,14,9500,4G,-115,-17.0,0.0,,-97.0,2850,416,72,-1,0.0,L7,,Orange_log.txt
2025.07.18_22.33.01,-17.439422,14.660057,Orange,60801,1429,14,9500,4G,-113,-16.0,0.0,4.0,-97.0,2850,416,72,-1,0.0,L7,,Orange_log.txt
2025.07.18_22.33.02,-17.439422,14.660057,Orange,60801,22,2,7000,4G,-78,-10.0,0.0,,-69.0,1464,475,72,-1,,,,Orange_log.txt
2025.07.18_22.33.03,-17.439422,14.660057,Orange,60801,22,2,7000,4G,-70,-9.0,0.0,9.0,-61.0,1464,475,72,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.33.04,-17.439422,14.660057,Orange,60801,22,2,7000,4G,-70,-9.0,0.0,9.0,-61.0,1464,475,72,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.33.05,-17.439422,14.660057,Orange,60801,22,2,7000,4G,-72,-12.0,0.0,6.0,-61.0,1464,475,72,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.33.06,-17.439422,14.660057,Orange,60801,57,2,7000,4G,-164,,0.0,,-113.0,1464,80,72,-1,,,,Orange_log.txt
2025.07.18_22.33.07,-17.439422,14.660057,Orange,60801,57,2,7000,4G,-76,-10.0,0.0,10.0,-67.0,1464,80,72,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.33.08,-17.439422,14.660057,Orange,60801,57,2,7000,4G,-76,-10.0,0.0,10.0,-67.0,1464,80,72,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.33.09,-17.439422,14.660057,Orange,60801,57,2,7000,4G,-72,-8.0,0.0,11.0,-65.0,1464,80,72,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.33.10,-17.439422,14.660057,Orange,60801,57,2,7000,4G,-72,-8.0,0.0,11.0,-65.0,1464,80,72,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.33.10,-17.439422,14.660057,Orange,60801,57,2,7000,4G,-72,-8.0,0.0,11.0,-65.0,1464,80,72,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.33.10,-17.439422,14.660057,Orange,60801,57,2,7000,4G,-72,-8.0,0.0,11.0,-65.0,1464,80,72,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.33.15,-17.439422,14.660057,Orange,60801,57,2,7000,4G,-67,-10.0,0.0,7.0,-59.0,1464,80,72,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.33.25,-17.439422,14.660057,Orange,60801,57,2,7000,4G,-71,-10.0,0.0,6.0,-63.0,1464,80,72,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.33.26,-17.439428,14.660148,Orange,60801,57,2,7000,4G,-71,-10.0,0.0,6.0,-63.0,1464,80,72,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.33.34,-17.439428,14.660148,Orange,60801,1429,14,9500,4G,-164,,0.0,,-113.0,2850,416,72,-1,,,,Orange_log.txt
2025.07.18_22.33.36,-17.43937,14.660228,Orange,60801,1429,14,9500,4G,-110,-14.0,0.0,4.0,-97.0,2850,416,73,-1,0.0,L7,,Orange_log.txt
2025.07.18_22.33.43,-17.43937,14.660228,Orange,60801,1429,14,9500,4G,-112,-15.0,0.0,,-97.0,2850,416,73,-1,0.0,L7,,Orange_log.txt
2025.07.18_22.33.43,-17.43937,14.660228,Orange,60801,22,5,7000,4G,-70,-11.0,0.0,10.0,-59.0,6300,69,73,-1,,,,Orange_log.txt
2025.07.18_22.33.46,-17.439313,14.660302,Orange,60801,22,5,7000,4G,-24,,,,-59.0,6300,69,75,-1,0.0,L20,,Orange_log.txt
2025.07.18_22.33.50,-17.439313,14.660302,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,75,-1,,,,Orange_log.txt
2025.07.18_22.33.50,-17.439313,14.660302,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,75,-1,,,,Orange_log.txt
2025.07.18_22.33.55,-17.43925,14.660378,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,75,-1,,,,Orange_log.txt
2025.07.18_22.33.59,-17.43925,14.660378,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,75,-1,,,,Orange_log.txt
2025.07.18_22.34.03,-17.439185,14.660455,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,75,-1,,,,Orange_log.txt
2025.07.18_22.34.09,-17.439185,14.660455,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,75,-1,,,,Orange_log.txt
2025.07.18_22.34.10,-17.439133,14.660542,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,74,-1,,,,Orange_log.txt
2025.07.18_22.34.18,-17.439075,14.66062,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,71,-1,,,,Orange_log.txt
2025.07.18_22.34.19,-17.439075,14.66062,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,71,-1,,,,Orange_log.txt
2025.07.18_22.34.28,-17.439075,14.66062,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,71,-1,,,,Orange_log.txt
2025.07.18_22.34.29,-17.439038,14.660703,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,73,-1,,,,Orange_log.txt
2025.07.18_22.34.29,-17.439038,14.660703,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,73,-1,,,,Orange_log.txt
2025.07.18_22.34.39,-17.439038,14.660703,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,73,-1,,,,Orange_log.txt
2025.07.18_22.34.48,-17.438983,14.66078,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,71,-1,,,,Orange_log.txt
2025.07.18_22.34.49,-17.438983,14.66078,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,71,-1,,,,Orange_log.txt
2025.07.18_22.34.58,-17.438928,14.660858,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,69,-1,,,,Orange_log.txt
2025.07.18_22.34.59,-17.438928,14.660858,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,69,-1,,,,Orange_log.txt
2025.07.18_22.35.01,-17.438928,14.660858,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,69,-1,,,,Orange_log.txt
2025.07.18_22.35.01,-17.438928,14.660858,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,69,-1,,,,Orange_log.txt
2025.07.18_22.35.02,-17.438928,14.660858,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,69,-1,,,,Orange_log.txt
2025.07.18_22.35.03,-17.438928,14.660858,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,69,-1,,,,Orange_log.txt
2025.07.18_22.35.04,-17.438928,14.660858,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,69,-1,,,,Orange_log.txt
2025.07.18_22.35.04,-17.438928,14.660858,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,69,-1,,,,Orange_log.txt
2025.07.18_22.35.05,-17.438928,14.660858,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,69,-1,,,,Orange_log.txt
2025.07.18_22.35.05,-17.438928,14.660858,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,69,-1,,,,Orange_log.txt
2025.07.18_22.35.06,-17.438928,14.660858,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,69,-1,,,,Orange_log.txt
2025.07.18_22.35.07,-17.438928,14.660858,Orange,60801,8,18163,9000,3G,-24,,,,,3019,18,69,-1,,,,Orange_log.txt
2025.07.18_22.35.07,-17.438928,14.660858,Orange,60801,22,5,7000,4G,-164,,0.0,,-113.0,6300,69,69,-1,,,,Orange_log.txt
2025.07.18_22.35.08,-17.438928,14.660858,Orange,60801,22,5,7000,4G,-164,,0.0,,-113.0,6300,69,69,-1,0.0,L20,,Orange_log.txt
2025.07.18_22.35.10,-17.438878,14.660947,Orange,60801,22,5,7000,4G,-164,,0.0,,-113.0,6300,69,69,-1,0.0,L20,,Orange_log.txt
2025.07.18_22.35.10,-17.438878,14.660947,Orange,60801,57,6,7000,4G,-71,-10.0,0.0,15.0,-61.0,6300,71,69,-1,,,,Orange_log.txt
2025.07.18_22.35.12,-17.438878,14.660947,Orange,60801,56,11,7000,4G,-112,-12.0,0.0,,-101.0,2850,190,69,-1,,,,Orange_log.txt
2025.07.18_22.35.16,-17.438878,14.660947,Orange,60801,57,2,7000,4G,-69,-7.0,0.0,9.0,-63.0,1464,80,69,-1,,,,Orange_log.txt
2025.07.18_22.35.17,-17.438878,14.660947,Orange,60801,57,2,7000,4G,-69,-7.0,0.0,9.0,-63.0,1464,80,69,-1,,,,Orange_log.txt
2025.07.18_22.35.18,-17.438878,14.660947,Orange,60801,57,2,7000,4G,-68,-7.0,0.0,8.0,-61.0,1464,80,69,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.35.20,-17.438878,14.660947,Orange,60801,57,2,7000,4G,-68,-7.0,0.0,8.0,-61.0,1464,80,69,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.35.20,-17.43885,14.661038,Orange,60801,57,2,7000,4G,-68,-7.0,0.0,8.0,-61.0,1464,80,71,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.35.20,-17.43885,14.661038,Orange,60801,57,2,7000,4G,-68,-7.0,0.0,8.0,-61.0,1464,80,71,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.35.20,-17.43885,14.661038,Orange,60801,57,2,7000,4G,-70,-8.0,0.0,9.0,-61.0,1464,80,71,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.35.22,-17.43885,14.661038,Orange,60801,57,2,7000,4G,-70,-8.0,0.0,9.0,-61.0,1464,80,71,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.35.23,-17.43885,14.661038,Orange,60801,57,2,7000,4G,-69,-10.0,0.0,9.0,-61.0,1464,80,71,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.35.24,-17.43885,14.661038,Orange,60801,57,2,7000,4G,-69,-10.0,0.0,9.0,-61.0,1464,80,71,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.35.25,-17.43885,14.661038,Orange,60801,57,2,7000,4G,-71,-10.0,0.0,9.0,-61.0,1464,80,71,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.35.26,-17.43885,14.661038,Orange,60801,57,2,7000,4G,-71,-10.0,0.0,9.0,-61.0,1464,80,71,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.35.27,-17.43885,14.661038,Orange,60801,57,2,7000,4G,-65,-10.0,0.0,9.0,-55.0,1464,80,71,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.35.28,-17.43885,14.661038,Orange,60801,57,2,7000,4G,-65,-10.0,0.0,9.0,-55.0,1464,80,71,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.35.29,-17.43885,14.661038,Orange,60801,57,2,7000,4G,-73,-10.0,0.0,7.0,-63.0,1464,80,71,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.35.30,-17.43885,14.661038,Orange,60801,57,2,7000,4G,-73,-10.0,0.0,7.0,-63.0,1464,80,71,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.35.30,-17.43885,14.661038,Orange,60801,57,2,7000,4G,-73,-10.0,0.0,7.0,-63.0,1464,80,71,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.35.30,-17.43885,14.661038,Orange,60801,57,2,7000,4G,-73,-10.0,0.0,7.0,-63.0,1464,80,71,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.35.32,-17.438803,14.661117,Orange,60801,57,2,7000,4G,-74,-11.0,0.0,6.0,-63.0,1464,80,73,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.35.36,-17.438803,14.661117,Orange,60801,57,2,7000,4G,-72,-9.0,0.0,7.0,-63.0,1464,80,73,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.35.43,-17.438738,14.661188,Orange,60801,57,2,7000,4G,-81,-12.0,0.0,5.0,-69.0,1464,80,78,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.35.45,-17.438738,14.661188,Orange,60801,22,5,7000,4G,-60,-8.0,0.0,11.0,-53.0,6300,69,78,-1,,,,Orange_log.txt
2025.07.18_22.35.53,-17.438677,14.661257,Orange,60801,22,5,7000,4G,-55,-7.0,0.0,12.0,-51.0,6300,69,77,-1,0.0,L20,,Orange_log.txt
2025.07.18_22.35.53,-17.438677,14.661257,Orange,60801,56,11,7000,4G,-107,-13.0,0.0,5.0,-95.0,2850,190,77,-1,,,,Orange_log.txt
2025.07.18_22.36.02,-17.438677,14.661257,Orange,60801,56,11,7000,4G,-108,-13.0,0.0,3.0,-95.0,2850,190,77,-1,0.0,L7,,Orange_log.txt
2025.07.18_22.36.02,-17.438677,14.661257,Orange,60801,56,11,7000,4G,-108,-13.0,0.0,3.0,-95.0,2850,190,77,-1,0.0,L7,,Orange_log.txt
2025.07.18_22.36.09,-17.438677,14.661257,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,77,-1,,,,Orange_log.txt
2025.07.18_22.36.09,-17.438677,14.661257,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,77,-1,,,,Orange_log.txt
2025.07.18_22.36.18,-17.438677,14.661257,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,77,-1,,,,Orange_log.txt
2025.07.18_22.36.28,-17.438677,14.661257,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,77,-1,,,,Orange_log.txt
2025.07.18_22.36.34,-17.438782,14.661277,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,68,-1,,,,Orange_log.txt
2025.07.18_22.36.38,-17.438782,14.661277,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,68,-1,,,,Orange_log.txt
2025.07.18_22.36.47,-17.438782,14.661277,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,68,-1,,,,Orange_log.txt
2025.07.18_22.36.48,-17.438782,14.661277,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,68,-1,,,,Orange_log.txt
2025.07.18_22.36.58,-17.438782,14.661277,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,68,-1,,,,Orange_log.txt
2025.07.18_22.37.07,-17.438873,14.661293,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.08,-17.438873,14.661293,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.15,-17.438945,14.661355,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.18,-17.438945,14.661355,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.20,-17.438945,14.661355,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.21,-17.438945,14.661355,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.22,-17.438945,14.661355,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.23,-17.438945,14.661355,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.24,-17.439027,14.661412,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.24,-17.439027,14.661412,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.25,-17.439027,14.661412,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.25,-17.439027,14.661412,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.26,-17.439027,14.661412,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.27,-17.439027,14.661412,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.27,-17.439027,14.661412,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.28,-17.439027,14.661412,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.29,-17.439027,14.661412,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.30,-17.439027,14.661412,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.31,-17.439027,14.661412,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.32,-17.439027,14.661412,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.33,-17.439027,14.661412,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.34,-17.439027,14.661412,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.35,-17.439082,14.661497,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.35,-17.439082,14.661497,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.36,-17.439082,14.661497,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.37,-17.439082,14.661497,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.37,-17.439082,14.661497,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.38,-17.439082,14.661497,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.39,-17.439082,14.661497,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.40,-17.439082,14.661497,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.40,-17.439082,14.661497,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.41,-17.439082,14.661497,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.42,-17.439168,14.661535,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.42,-17.439168,14.661535,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.43,-17.439168,14.661535,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.44,-17.439168,14.661535,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.45,-17.439168,14.661535,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.46,-17.439168,14.661535,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.47,-17.439168,14.661535,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.48,-17.439168,14.661535,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.49,-17.439168,14.661535,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.50,-17.439168,14.661535,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.50,-17.439168,14.661535,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,65,-1,,,,Orange_log.txt
2025.07.18_22.37.51,-17.439255,14.661585,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.56,-17.439255,14.661585,Orange,60801,8,36872,9000,3G,-24,,,,,10612,271,66,-1,,,,Orange_log.txt
2025.07.18_22.37.57,-17.439255,14.661585,Orange,60801,22,2,7000,4G,-164,,0.0,15.0,-113.0,1464,475,66,-1,,,,Orange_log.txt
2025.07.18_22.38.00,-17.439337,14.66165,Orange,60801,22,2,7000,4G,-164,,0.0,15.0,-113.0,1464,475,66,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.38.06,-17.439337,14.66165,Orange,60801,22,2,7000,4G,-67,-6.0,0.0,13.0,-61.0,1464,475,66,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.38.07,-17.439337,14.66165,Orange,60801,22,1,7000,4G,-71,-8.0,0.0,15.0,-63.0,1464,276,66,-1,,,,Orange_log.txt
2025.07.18_22.38.10,-17.439418,14.661713,Orange,60801,22,1,7000,4G,-71,-7.0,0.0,10.0,-63.0,1464,276,67,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.38.11,-17.439418,14.661713,Orange,60801,22,2,7000,4G,-164,,0.0,15.0,-113.0,1464,475,67,-1,,,,Orange_log.txt
2025.07.18_22.38.17,-17.439418,14.661713,Orange,60801,22,1,7000,4G,-65,-7.0,0.0,12.0,-59.0,1464,276,67,-1,,,,Orange_log.txt
2025.07.18_22.38.19,-17.439485,14.661787,Orange,60801,22,1,7000,4G,-65,-7.0,0.0,12.0,-59.0,1464,276,66,-1,0.0,L3,,Orange_log.txt
2025.07.18_22.38.21,-17.439485,14.661787,Orange,60801,22,2,7000,4G,-64,-5.0,0.0,15.0,-59.0,1464,475,66,-1,,,,Orange_log.txt
2025.07.18_22.38.22,-17.439485,14.661787,Orange,60801,22,2,7000,4G,-64,-5.0,0.0,15.0,-59.0,1464,475,66,-1,,,,Orange_log.txt
2025.07.18_22.38.27,-17.439485,14.661787,Orange,60801,8,3022,9000,3G,-24,,,,,10712,271,66,-1,,,,Orange_log.txt
2025.07.18_22.38.27,-17.439485,14.661787,Orange,60801,8,3022,9000,3G,-24,,,,,10712,271,66,-1,,,,Orange_log.txt
2025.07.18_22.38.28,-17.439562,14.661848,Orange,60801,8,3022,9000,3G,-24,,,,,10712,271,67,-1,,,,Orange_log.txt
2025.07.18_22.38.37,-17.439562,14.661848,Orange,60801,8,3022,9000,3G,-24,,,,,10712,271,67,-1,,,,Orange_log.txt
2025.07.18_22.38.37,-17.439612,14.661927,Orange,60801,8,3022,9000,3G,-24,,,,,10712,271,66,-1,,,,Orange_log.txt
2025.07.18_22.38.47,-17.439612,14.661927,Orange,60801,8,3022,9000,3G,-24,,,,,10712,271,66,-1,,,,Orange_log.txt
2025.07.18_22.38.57,-17.439612,14.661927,Orange,60801,8,3022,9000,3G,-24,,,,,10712,271,66,-1,,,,Orange_log.txt
2025.07.18_22.39.07,-17.439612,14.661927,Orange,60801,8,3022,9000,3G,-24,,,,,10712,271,66,-1,,,,Orange_log.txt
2025.07.18_22.39.07,-17.439612,14.661927,Orange,60801,8,3022,9000,3G,-24,,,,,10712,271,66,-1,,,,Orange_log.txt
2025.07.18_22.39.17,-17.439612,14.661927,Orange,60801,8,3022,9000,3G,-24,,,,,10712,271,66,-1,,,,Orange_log.txt
