Timestamp	Longitude	Latitude	Operatorname	Node	CellID	LAC	NetworkTech	Level	Qual	SNR	CQI	LTERSSI	EventType	EventDetails	State
2025.07.18_22.39.46	-17.439688	14.662097	Orange	8	3021	9000	3G	-24	-	-	-	-		START UPLOAD	VD
2025.07.18_22.39.59	-17.439732	14.662182	Orange	8	3021	9000	3G	-24	-	-	-	-		START DOWNLOAD	VD
2025.07.18_22.40.14	-17.439755	14.662275	Orange	8	3021	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-3021	D
2025.07.18_22.40.15	-17.439755	14.662275	Orange	22	1	7000	4G	-164	-	0.0	13	-113	IRAT_HANDOVER_DATA_3G4G	608-01-9000-8-3021-10712-126:608-01-7000-22-1-1464-276	D
2025.07.18_22.40.36	-17.43974	14.662555	Orange	21	12	7000	4G	-111	-13	0.0	-	-99	CELL_RESELECTION_4G4G	608-01-7000-22-1-1464-276:608-01-7000-21-12-2850-392	I
2025.07.18_22.40.38	-17.43974	14.662555	Orange	22	1	7000	4G	-164	-	0.0	-	-113	CELL_RESELECTION_4G4G	608-01-7000-21-12-2850-392:608-01-7000-22-1-1464-276	I
2025.07.18_22.40.41	-17.43974	14.662555	Orange	22	1	7000	4G	-73	-4	0.0	11	-69	CALL_START	608-01-7000-22-1 VOICE SEQUENCE:13	I
2025.07.18_22.40.48	-17.43971	14.662658	Orange	8	3021	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-22-1-1464-276:608-01-9000-8-3021-10712-126	VD
2025.07.18_22.40.48	-17.43971	14.662658	Orange	8	3021	9000	3G	-24	-	-	-	-	CSFB_4G3G	6951	VD
2025.07.18_22.41.26	-17.439677	14.663035	Orange	8	3021	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-3021 VOICE SEQUENCE:13	VD
2025.07.18_22.41.55	-17.439598	14.663315	Orange	8	3021	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-3021	I
2025.07.18_22.41.56	-17.439598	14.663315	Orange	22	1	7000	4G	-164	-	0.0	-	-113	IRAT_CELL_RESELECTION_3G4G	608-01-9000-8-3021-10712-126:608-01-7000-22-1-1464-276	I
2025.07.18_22.41.59	-17.439598	14.663315	Orange	22	1	7000	4G	-65	-4	0.0	10	-61		START PING	I
2025.07.18_22.42.05	-17.439598	14.663315	Orange	22	1	7000	4G	-74	-6	0.0	6	-69		START UPLOAD	D
2025.07.18_22.42.18	-17.439513	14.663358	Orange	22	1	7000	4G	-77	-8	0.0	5	-69		START DOWNLOAD	D
2025.07.18_22.43.01	-17.439115	14.663292	Orange	22	1	7000	4G	-164	-	0.0	6	-113	CALL_START	608-01-7000-22-1 VOICE SEQUENCE:14	D
2025.07.18_22.43.01	-17.439023	14.663257	Orange	281	13	7000	4G	-164	-	0.0	-	-113	HANDOVER_VOICE_4G4G	608-01-7000-22-1-1464-276:608-01-7000-281-13-2850-397	V
2025.07.18_22.43.08	-17.439023	14.663257	Orange	8	3021	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-281-13-2850-397:608-01-9000-8-3021-10712-126	V
2025.07.18_22.43.08	-17.439023	14.663257	Orange	8	3021	9000	3G	-24	-	-	-	-	CSFB_4G3G	7461	V
2025.07.18_22.43.46	-17.438545	14.663172	Orange	8	3021	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-3021 VOICE SEQUENCE:14	VD
2025.07.18_22.44.03	-17.43836	14.663135	Orange	8	23092	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-3021-10712-126:608-01-9000-8-23092-10712-260	V
2025.07.18_22.44.04	-17.43836	14.663135	Orange	8	23092	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-23092	I
2025.07.18_22.44.05	-17.43836	14.663135	Orange	281	6	7000	4G	-164	-	0.0	-	-113	IRAT_CELL_RESELECTION_3G4G	608-01-9000-8-23092-10712-260:608-01-7000-281-6-1464-278	I
2025.07.18_22.44.07	-17.43836	14.663135	Orange	281	13	7000	4G	-164	-	0.0	-	-113	CELL_RESELECTION_4G4G	608-01-7000-281-6-1464-278:608-01-7000-281-13-2850-397	I
2025.07.18_22.44.19	-17.438175	14.66308	Orange	281	13	7000	4G	-164	-	0.0	-	-113		START PING	D
2025.07.18_22.44.25	-17.438067	14.663063	Orange	281	13	7000	4G	-102	-12	0.0	10	-91		START UPLOAD	D
2025.07.18_22.44.29	-17.438067	14.663063	Orange	21	14	7000	4G	-102	-12	0.0	9	-91	HANDOVER_DATA_4G4G	608-01-7000-281-13-2850-397:608-01-7000-21-14-2850-96	D
2025.07.18_22.44.38	-17.437973	14.663042	Orange	21	14	7000	4G	-102	-14	0.0	6	-89		START DOWNLOAD	D
2025.07.18_22.45.20	-17.43769	14.663068	Orange	21	14	7000	4G	-99	-14	0.0	6	-85	CALL_START	608-01-7000-21-14 VOICE SEQUENCE:15	I
2025.07.18_22.45.26	-17.437635	14.66315	Orange	8	37053	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-21-14-2850-96:608-01-9000-8-37053-10612-52	V
2025.07.18_22.45.26	-17.437635	14.66315	Orange	8	37053	9000	3G	-24	-	-	-	-	CSFB_4G3G	5912	V
2025.07.18_22.46.05	-17.437662	14.663515	Orange	8	37053	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-37053 VOICE SEQUENCE:15	V
2025.07.18_22.46.23	-17.437662	14.663515	Orange	8	37053	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-37053	I
2025.07.18_22.46.24	-17.437662	14.663515	Orange	21	8	7000	4G	-164	-	0.0	-	-113	IRAT_CELL_RESELECTION_3G4G	608-01-9000-8-37053-10612-52:608-01-7000-21-8-1464-96	I
2025.07.18_22.46.26	-17.437662	14.663515	Orange	21	14	7000	4G	-164	-	0.0	-	-113	CELL_RESELECTION_4G4G	608-01-7000-21-8-1464-96:608-01-7000-21-14-2850-96	I
2025.07.18_22.46.38	-17.437718	14.663698	Orange	21	14	7000	4G	-96	-11	0.0	8	-85		START PING	I
2025.07.18_22.46.44	-17.437718	14.663698	Orange	21	14	7000	4G	-96	-9	0.0	8	-87		START UPLOAD	D
2025.07.18_22.46.57	-17.437772	14.663775	Orange	21	14	7000	4G	-91	-7	0.0	10	-83		START DOWNLOAD	D
2025.07.18_22.47.39	-17.437848	14.664032	Orange	21	14	7000	4G	-92	-8	0.0	11	-85	CALL_START	608-01-7000-21-14 VOICE SEQUENCE:16	I
2025.07.18_22.47.47	-17.437895	14.664112	Orange	8	3021	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-21-14-2850-96:608-01-9000-8-3021-10712-126	VD
2025.07.18_22.47.47	-17.437895	14.664112	Orange	8	3021	9000	3G	-24	-	-	-	-	CSFB_4G3G	7448	VD
2025.07.18_22.47.51	-17.437875	14.6642	Orange	8	82	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-3021-10712-126:608-01-9000-8-82-10712-309	VD
2025.07.18_22.48.24	-17.437985	14.664455	Orange	8	82	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-82 VOICE SEQUENCE:16	V
2025.07.18_22.48.36	-17.438047	14.66453	Orange	8	83	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-82-10712-309:608-01-9000-8-83-10712-74	V
2025.07.18_22.48.47	-17.438072	14.664712	Orange	8	83	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-83	I
2025.07.18_22.48.48	-17.438072	14.664712	Orange	21	8	7000	4G	-69	-7	0.0	-	-63	IRAT_CELL_RESELECTION_3G4G	608-01-9000-8-83-10712-74:608-01-7000-21-8-1464-96	I
2025.07.18_22.48.51	-17.438072	14.664712	Orange	21	14	7000	4G	-164	-	0.0	-	-113	CELL_RESELECTION_4G4G	608-01-7000-21-8-1464-96:608-01-7000-21-14-2850-96	I
2025.07.18_22.48.57	-17.438133	14.66479	Orange	21	14	7000	4G	-85	-10	0.0	13	-75		START PING	I
2025.07.18_22.49.03	-17.438133	14.66479	Orange	21	14	7000	4G	-84	-12	0.0	14	-73		START UPLOAD	D
2025.07.18_22.49.17	-17.43819	14.664865	Orange	21	14	7000	4G	-83	-14	0.0	13	-69		START DOWNLOAD	D
2025.07.18_22.49.44	-17.438248	14.66514	Orange	21	28	7000	4G	-77	-8	0.0	-	-69	CELL_RESELECTION_4G4G	608-01-7000-21-14-2850-96:608-01-7000-21-28-1311-474	I
2025.07.18_22.49.52	-17.438287	14.665225	Orange	21	14	7000	4G	-164	-	0.0	-	-113	CELL_RESELECTION_4G4G	608-01-7000-21-28-1311-474:608-01-7000-21-14-2850-96	I
2025.07.18_22.49.54	-17.438287	14.665225	Orange	21	12	7000	4G	-82	-10	0.0	15	-73	CELL_RESELECTION_4G4G	608-01-7000-21-14-2850-96:608-01-7000-21-12-2850-392	I
2025.07.18_22.49.59	-17.43831	14.665315	Orange	21	12	7000	4G	-89	-10	0.0	11	-79	CALL_START	608-01-7000-21-12 VOICE SEQUENCE:17	D
2025.07.18_22.50.04	-17.43831	14.665315	Orange	8	18772	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-21-12-2850-392:608-01-9000-8-18772-3019-309	V
2025.07.18_22.50.04	-17.43831	14.665315	Orange	8	18772	9000	3G	-24	-	-	-	-	CSFB_4G3G	5711	V
2025.07.18_22.50.44	-17.438405	14.665685	Orange	8	18772	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-18772 VOICE SEQUENCE:17	V
2025.07.18_22.51.02	-17.438427	14.665878	Orange	8	18772	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-18772	I
2025.07.18_22.51.03	-17.438427	14.665878	Orange	21	11	7000	4G	-164	-	0.0	-	-113	IRAT_HANDOVER_DATA_3G4G	608-01-9000-8-18772-3019-309:608-01-7000-21-11-2850-325	D
2025.07.18_22.51.05	-17.438427	14.665878	Orange	21	12	7000	4G	-164	-	0.0	-	-113	HANDOVER_DATA_4G4G	608-01-7000-21-11-2850-325:608-01-7000-21-12-2850-392	D
2025.07.18_22.51.17	-17.438467	14.665963	Orange	21	12	7000	4G	-79	-10	0.0	-	-69		START PING	I
2025.07.18_22.51.23	-17.438467	14.665963	Orange	21	12	7000	4G	-81	-11	0.0	12	-71		START UPLOAD	D
2025.07.18_22.51.36	-17.438467	14.665963	Orange	21	12	7000	4G	-79	-8	0.0	13	-71		START DOWNLOAD	D
2025.07.18_22.52.18	-17.43841	14.666037	Orange	21	12	7000	4G	-77	-9	0.0	13	-69	CALL_START	608-01-7000-21-12 VOICE SEQUENCE:18	D
2025.07.18_22.52.25	-17.43841	14.666037	Orange	8	86	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-21-12-2850-392:608-01-9000-8-86-10737-74	VD
2025.07.18_22.52.25	-17.43841	14.666037	Orange	8	86	9000	3G	-24	-	-	-	-	CSFB_4G3G	7237	VD
2025.07.18_22.53.03	-17.43822	14.665992	Orange	8	86	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-86 VOICE SEQUENCE:18	V
2025.07.18_22.53.06	-17.43822	14.665992	Orange	8	465	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-86-10737-74:608-01-9000-8-465-10737-316	VD
2025.07.18_22.53.09	-17.43822	14.665992	Orange	8	86	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-465-10737-316:608-01-9000-8-86-10737-74	V
2025.07.18_22.53.25	-17.438128	14.665962	Orange	8	465	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-86-10737-74:608-01-9000-8-465-10737-316	V
2025.07.18_22.53.29	-17.438128	14.665962	Orange	8	465	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-465	I
2025.07.18_22.53.29	-17.438128	14.665962	Orange	21	8	7000	4G	-164	-	0.0	-	-113	IRAT_CELL_RESELECTION_3G4G	608-01-9000-8-465-10737-316:608-01-7000-21-8-1464-96	I
2025.07.18_22.53.31	-17.438037	14.665913	Orange	64	2	7000	4G	-72	-7	0.0	14	-65	HANDOVER_DATA_4G4G	608-01-7000-21-8-1464-96:608-01-7000-64-2-1464-451	D
2025.07.18_22.53.36	-17.438037	14.665913	Orange	64	2	7000	4G	-72	-10	0.0	7	-63		START PING	I
2025.07.18_22.53.42	-17.438018	14.666007	Orange	64	2	7000	4G	-71	-8	0.0	8	-63		START UPLOAD	D
2025.07.18_22.53.55	-17.438037	14.666192	Orange	64	2	7000	4G	-65	-5	0.0	13	-61		START DOWNLOAD	D
2025.07.18_22.54.02	-17.438037	14.666192	Orange	21	1	7000	4G	-75	-9	0.0	15	-67	HANDOVER_DATA_4G4G	608-01-7000-64-2-1464-451:608-01-7000-21-1-1464-399	D
2025.07.18_22.54.16	-17.438003	14.666278	Orange	21	12	7000	4G	-89	-11	0.0	12	-79	CELL_RESELECTION_4G4G	608-01-7000-21-1-1464-399:608-01-7000-21-12-2850-392	I
2025.07.18_22.54.37	-17.437798	14.66628	Orange	21	12	7000	4G	-93	-11	0.0	12	-83	CALL_START	608-01-7000-21-12 VOICE SEQUENCE:19	I
2025.07.18_22.54.44	-17.437697	14.66627	Orange	8	81	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-21-12-2850-392:608-01-9000-8-81-10712-58	V
2025.07.18_22.54.44	-17.437697	14.66627	Orange	8	81	9000	3G	-24	-	-	-	-	CSFB_4G3G	6665	V
2025.07.18_22.55.22	-17.437345	14.666335	Orange	8	81	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-81 VOICE SEQUENCE:19	V
2025.07.18_22.55.55	-17.437052	14.666322	Orange	8	81	9000	3G	-24	-	-	-	-		START PING	VD
2025.07.18_22.56.01	-17.437052	14.666322	Orange	8	81	9000	3G	-24	-	-	-	-		START UPLOAD	VD
2025.07.18_22.56.06	-17.437052	14.666322	Orange	8	81	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-81	I
2025.07.18_22.56.07	-17.437052	14.666322	Orange	21	1	7000	4G	-69	-7	0.0	15	-63	IRAT_HANDOVER_DATA_3G4G	608-01-9000-8-81-10712-58:608-01-7000-21-1-1464-399	D
2025.07.18_22.56.14	-17.436953	14.666348	Orange	21	1	7000	4G	-74	-9	0.0	12	-65		START DOWNLOAD	D
2025.07.18_22.56.39	-17.437048	14.666335	Orange	21	14	7000	4G	-95	-12	0.0	-	-83	CELL_RESELECTION_4G4G	608-01-7000-21-1-1464-399:608-01-7000-21-14-2850-96	I
2025.07.18_22.56.43	-17.437048	14.666335	Orange	21	11	7000	4G	-93	-15	0.0	-	-79	HANDOVER_DATA_4G4G	608-01-7000-21-14-2850-96:608-01-7000-21-11-2850-325	D
2025.07.18_22.56.47	-17.437048	14.666335	Orange	21	4	7000	4G	-69	-12	0.0	-	-59	CELL_RESELECTION_4G4G	608-01-7000-21-11-2850-325:608-01-7000-21-4-6300-447	I
2025.07.18_22.56.49	-17.437048	14.666335	Orange	21	25	7000	4G	-81	-7	0.0	-	-73	HANDOVER_DATA_4G4G	608-01-7000-21-4-6300-447:608-01-7000-21-25-1311-142	D
2025.07.18_22.56.57	-17.437048	14.666335	Orange	21	25	7000	4G	-83	-8	0.0	14	-75	CALL_START	608-01-7000-21-25 VOICE SEQUENCE:20	I
2025.07.18_22.56.58	-17.437048	14.666335	Orange	21	14	7000	4G	-24	-	-	-	-113	HANDOVER_VOICE_4G4G	608-01-7000-21-25-1311-142:608-01-7000-21-14-2850-96	V
2025.07.18_22.57.04	-17.437048	14.666335	Orange	8	36441	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-21-14-2850-96:608-01-9000-8-36441-10612-58	VD
2025.07.18_22.57.04	-17.437048	14.666335	Orange	8	36441	9000	3G	-24	-	-	-	-	CSFB_4G3G	7029	VD
2025.07.18_22.57.42	-17.437048	14.666335	Orange	8	36441	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-36441 VOICE SEQUENCE:20	V
2025.07.18_22.58.08	-17.437048	14.666335	Orange	8	36441	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-36441	D
2025.07.18_22.58.09	-17.437048	14.666335	Orange	21	1	7000	4G	-164	-	0.0	-	-113	IRAT_HANDOVER_DATA_3G4G	608-01-9000-8-36441-10612-58:608-01-7000-21-1-1464-399	I
2025.07.18_22.58.15	-17.437048	14.666335	Orange	21	1	7000	4G	-68	-7	0.0	-	-61		START PING	D
2025.07.18_22.58.21	-17.436953	14.66637	Orange	21	1	7000	4G	-66	-8	0.0	14	-59		START UPLOAD	D
2025.07.18_22.58.34	-17.436953	14.66637	Orange	21	1	7000	4G	-64	-7	0.0	15	-57		START DOWNLOAD	D
2025.07.18_22.58.52	-17.436953	14.66637	Orange	21	11	7000	4G	-90	-14	0.0	-	-77	CELL_RESELECTION_4G4G	608-01-7000-21-1-1464-399:608-01-7000-21-11-2850-325	I
2025.07.18_22.59.06	-17.436953	14.66637	Orange	21	14	7000	4G	-164	-	0.0	12	-113	CELL_RESELECTION_4G4G	608-01-7000-21-11-2850-325:608-01-7000-21-14-2850-96	I
2025.07.18_22.59.07	-17.436953	14.66637	Orange	21	11	7000	4G	-164	-	0.0	-	-113	HANDOVER_DATA_4G4G	608-01-7000-21-14-2850-96:608-01-7000-21-11-2850-325	D
2025.07.18_22.59.08	-17.436953	14.66637	Orange	21	14	7000	4G	-92	-12	0.0	-	-81	HANDOVER_DATA_4G4G	608-01-7000-21-11-2850-325:608-01-7000-21-14-2850-96	D
2025.07.18_22.59.12	-17.436953	14.66637	Orange	21	11	7000	4G	-164	-	0.0	-	-113	CELL_RESELECTION_4G4G	608-01-7000-21-14-2850-96:608-01-7000-21-11-2850-325	I
2025.07.18_22.59.16	-17.436953	14.66637	Orange	21	11	7000	4G	-92	-12	0.0	6	-81	CALL_START	608-01-7000-21-11 VOICE SEQUENCE:21	D
2025.07.18_22.59.23	-17.436953	14.66637	Orange	8	84	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-21-11-2850-325:608-01-9000-8-84-10737-58	VD
2025.07.18_22.59.23	-17.436953	14.66637	Orange	8	84	9000	3G	-24	-	-	-	-	CSFB_4G3G	7414	VD
2025.07.18_23.00.01	-17.43686	14.666382	Orange	8	84	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-84 VOICE SEQUENCE:21	V
2025.07.18_23.00.34	-17.436663	14.666328	Orange	8	84	9000	3G	-24	-	-	-	-		START PING	V
2025.07.18_23.00.36	-17.436663	14.666328	Orange	8	84	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-84	I
2025.07.18_23.00.38	-17.436663	14.666328	Orange	21	25	7000	4G	-164	-	0.0	-	-113	IRAT_HANDOVER_DATA_3G4G	608-01-9000-8-84-10737-58:608-01-7000-21-25-1311-142	D
2025.07.18_23.00.40	-17.436663	14.666328	Orange	21	1	7000	4G	-76	-8	0.0	15	-69	HANDOVER_DATA_4G4G	608-01-7000-21-25-1311-142:608-01-7000-21-1-1464-399	D
2025.07.18_23.00.41	-17.436663	14.666328	Orange	21	1	7000	4G	-76	-8	0.0	15	-69		START UPLOAD	D
2025.07.18_23.00.54	-17.436562	14.66636	Orange	21	1	7000	4G	-79	-8	0.0	10	-71		START DOWNLOAD	D
2025.07.18_23.01.12	-17.43647	14.666405	Orange	21	11	7000	4G	-101	-14	0.0	11	-87	HANDOVER_DATA_4G4G	608-01-7000-21-1-1464-399:608-01-7000-21-11-2850-325	D
2025.07.18_23.01.18	-17.436377	14.666403	Orange	21	4	7000	4G	-72	-10	0.0	-	-63	CELL_RESELECTION_4G4G	608-01-7000-21-11-2850-325:608-01-7000-21-4-6300-447	I
2025.07.18_23.01.20	-17.436377	14.666403	Orange	21	11	7000	4G	-104	-14	0.0	-	-89	CELL_RESELECTION_4G4G	608-01-7000-21-4-6300-447:608-01-7000-21-11-2850-325	I
2025.07.18_23.01.36	-17.436183	14.666383	Orange	21	11	7000	4G	-102	-15	0.0	6	-87	CALL_START	608-01-7000-21-11 VOICE SEQUENCE:22	I
2025.07.18_23.01.37	-17.436183	14.666383	Orange	23	6	7000	4G	-24	-	-	-	-113	HANDOVER_VOICE_4G4G	608-01-7000-21-11-2850-325:608-01-7000-23-6-6300-275	V
2025.07.18_23.01.42	-17.436093	14.666358	Orange	8	321	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-23-6-6300-275:608-01-9000-8-321-10712-159	V
2025.07.18_23.01.42	-17.436093	14.666358	Orange	8	321	9000	3G	-24	-	-	-	-	CSFB_4G3G	5859	V
2025.07.18_23.02.02	-17.435998	14.666385	Orange	8	81	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-321-10712-159:608-01-9000-8-81-10712-58	VD
2025.07.18_23.02.16	-17.435938	14.666463	Orange	8	321	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-81-10712-58:608-01-9000-8-321-10712-159	V
2025.07.18_23.02.21	-17.435938	14.666463	Orange	8	321	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-321 VOICE SEQUENCE:22	V
2025.07.18_23.02.54	-17.435657	14.666462	Orange	8	321	9000	3G	-24	-	-	-	-		START PING	V
2025.07.18_23.03.01	-17.435562	14.666442	Orange	8	321	9000	3G	-24	-	-	-	-		START UPLOAD	V
2025.07.18_23.03.14	-17.43548	14.666393	Orange	8	321	9000	3G	-24	-	-	-	-		START DOWNLOAD	V
2025.07.18_23.03.29	-17.435388	14.666423	Orange	8	321	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-321	I
2025.07.18_23.03.30	-17.435388	14.666423	Orange	23	4	7000	4G	-164	-	0.0	-	-113	IRAT_HANDOVER_DATA_3G4G	608-01-9000-8-321-10712-159:608-01-7000-23-4-6300-145	D
2025.07.18_23.03.36	-17.435388	14.666423	Orange	23	0	7000	4G	-68	-8	0.0	8	-61	HANDOVER_DATA_4G4G	608-01-7000-23-4-6300-145:608-01-7000-23-0-1464-423	I
2025.07.18_23.03.53	-17.435388	14.666423	Orange	89	12	7000	4G	-84	-8	0.0	15	-77	HANDOVER_DATA_4G4G	608-01-7000-23-0-1464-423:608-01-7000-89-12-2850-437	D
2025.07.18_23.03.56	-17.435388	14.666423	Orange	89	12	7000	4G	-90	-12	0.0	12	-79	CALL_START	608-01-7000-89-12 VOICE SEQUENCE:23	D
2025.07.18_23.04.03	-17.43531	14.666483	Orange	8	18891	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-89-12-2850-437:608-01-9000-8-18891-3019-159	V
2025.07.18_23.04.03	-17.43531	14.666483	Orange	8	18891	9000	3G	-24	-	-	-	-	CSFB_4G3G	7008	V
2025.07.18_23.04.13	-17.43531	14.666483	Orange	8	36581	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-18891-3019-159:608-01-9000-8-36581-10612-159	V
2025.07.18_23.04.41	-17.434935	14.666493	Orange	8	36581	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-36581 VOICE SEQUENCE:23	VD
2025.07.18_23.05.14	-17.434542	14.66652	Orange	8	36581	9000	3G	-24	-	-	-	-		START PING	V
2025.07.18_23.05.20	-17.434542	14.66652	Orange	8	36581	9000	3G	-24	-	-	-	-		START UPLOAD	V
2025.07.18_23.05.33	-17.434333	14.66653	Orange	8	36581	9000	3G	-24	-	-	-	-		START DOWNLOAD	VD
2025.07.18_23.05.46	-17.43424	14.66655	Orange	8	36581	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-36581	D
2025.07.18_23.05.49	-17.43414	14.666575	Orange	23	0	7000	4G	-164	-	0.0	-	-113	IRAT_CELL_RESELECTION_3G4G	608-01-9000-8-36581-10612-159:608-01-7000-23-0-1464-423	D
2025.07.18_23.05.51	-17.43414	14.666575	Orange	7	11	7000	4G	-99	-13	0.0	-	-87	HANDOVER_DATA_4G4G	608-01-7000-23-0-1464-423:608-01-7000-7-11-2850-70	D
2025.07.18_23.06.12	-17.433953	14.666555	Orange	21	11	7000	4G	-99	-14	0.0	6	-85	HANDOVER_DATA_4G4G	608-01-7000-7-11-2850-70:608-01-7000-21-11-2850-325	D
2025.07.18_23.06.15	-17.433953	14.666555	Orange	281	10	7000	4G	-100	-12	0.0	13	-87	CELL_RESELECTION_4G4G	608-01-7000-21-11-2850-325:608-01-7000-281-10-2850-276	I
2025.07.18_23.06.15	-17.433953	14.666555	Orange	281	10	7000	4G	-100	-12	0.0	13	-87	CALL_START	608-01-7000-281-10 VOICE SEQUENCE:24	I
2025.07.18_23.06.22	-17.433853	14.66654	Orange	8	321	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-281-10-2850-276:608-01-9000-8-321-10712-159	VD
2025.07.18_23.06.22	-17.433853	14.66654	Orange	8	321	9000	3G	-24	-	-	-	-	CSFB_4G3G	6393	VD
2025.07.18_23.06.28	-17.433765	14.666575	Orange	8	81	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-321-10712-159:608-01-9000-8-81-10712-58	V
2025.07.18_23.06.42	-17.433607	14.66666	Orange	8	7222	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-81-10712-58:608-01-9000-8-7222-10712-229	VD
2025.07.18_23.07.00	-17.433412	14.666667	Orange	8	7222	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-7222 VOICE SEQUENCE:24	VD
2025.07.18_23.07.06	-17.433318	14.66663	Orange	8	72	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-7222-10712-229:608-01-9000-8-72-10712-43	V
2025.07.18_23.07.19	-17.433232	14.666677	Orange	8	72	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-72	D
2025.07.18_23.07.22	-17.433138	14.666688	Orange	8	7222	9000	3G	-24	-	-	-	-	HANDOVER_DATA_3G3G	608-01-9000-8-72-10712-43:608-01-9000-8-7222-10712-229	I
2025.07.18_23.07.24	-17.433138	14.666688	Orange	17	2	7000	4G	-80	-12	0.0	-	-67	IRAT_CELL_RESELECTION_3G4G	608-01-9000-8-7222-10712-229:608-01-7000-17-2-1464-76	D
2025.07.18_23.07.33	-17.433033	14.666655	Orange	17	2	7000	4G	-87	-16	0.0	4	-71		START PING	D
2025.07.18_23.07.34	-17.433033	14.666655	Orange	7	2	7000	4G	-85	-12	0.0	-	-73	CELL_RESELECTION_4G4G	608-01-7000-17-2-1464-76:608-01-7000-7-2-1464-67	I
2025.07.18_23.07.35	-17.433033	14.666655	Orange	23	0	7000	4G	-164	-	0.0	-	-113	HANDOVER_DATA_4G4G	608-01-7000-7-2-1464-67:608-01-7000-23-0-1464-423	D
2025.07.18_23.07.37	-17.432962	14.666585	Orange	7	3	7000	4G	-81	-10	0.0	-	-71	HANDOVER_DATA_4G4G	608-01-7000-23-0-1464-423:608-01-7000-7-3-1464-5	D
2025.07.18_23.07.40	-17.432882	14.666632	Orange	7	11	7000	4G	-92	-10	0.0	9	-83	HANDOVER_DATA_4G4G	608-01-7000-7-3-1464-5:608-01-7000-7-11-2850-70	D
2025.07.18_23.07.40	-17.432882	14.666632	Orange	7	11	7000	4G	-92	-10	0.0	9	-83		START UPLOAD	D
